,Id,SalePrice
205,1666,274085.797142224
206,1667,260024.27075999405
207,1668,271407.0753169707
208,1669,269547.43972501287
209,1670,267628.4384156384
210,1671,246427.367235817
211,1672,227265.94868293835
212,1673,272176.8463548704
213,1674,245041.2626580725
214,1675,186881.8778248248
215,1676,188467.60566289374
216,1677,214557.82294983754
217,1678,239945.51903924285
218,1679,254193.5474048704
219,1680,272378.7034420649
220,1681,263975.6581446402
221,1682,274624.0852605584
222,1683,189526.42725124126
223,1684,174619.391409397
224,1685,174512.79385134391
225,1686,175523.59853136833
226,1687,171859.83987730092
227,1688,192621.2615407361
228,1689,193240.48276491114
229,1690,186809.8518205493
230,1691,176835.63640494514
231,1692,262531.1265584447
232,1693,174760.2271776696
233,1694,179406.15307056133
234,1695,169680.87107720232
235,1696,258613.88514759412
236,1697,170052.11139887618
237,1698,269930.81981190713
238,1699,274533.2996294529
239,1700,246455.65707808375
240,1701,260640.1056639925
241,1702,249524.97243545612
242,1703,244124.07171740994
243,1704,270419.0740496379
244,1705,226320.7558560935
245,1706,235949.27098205633
246,1707,219215.91863551186
247,1708,210624.83039711177
248,1709,269682.7447824837
249,1710,222119.9013129322
250,1711,248006.63489647955
251,1712,235089.56040758468
252,1713,245752.99619100458
253,1714,219485.71483879484
254,1715,203590.32335916854
255,1716,189618.1947870875
256,1717,177671.87821125155
257,1718,142750.31646673442
258,1719,202558.13960265197
259,1720,242988.01569964818
260,1721,181633.2815027849
261,1722,138704.26042499585
262,1723,155484.31111362443
263,1724,215659.0226442143
264,1725,233816.947046623
265,1726,189411.2803347901
266,1727,167500.7246414162
267,1728,188802.52279476993
268,1729,165668.18357138964
269,1730,164088.08481592033
270,1731,122496.1677401668
271,1732,131870.78089782648
272,1733,125163.90416370198
273,1734,124566.82724159003
274,1735,134270.06054016558
275,1736,120040.27137739059
276,1737,269147.0115470221
277,1738,211622.37256028704
278,1739,254182.43384673772
279,1740,204392.9794710267
280,1741,179161.22776708222
281,1742,172556.31393448275
282,1743,176076.8035816521
283,1744,273268.99356988765
284,1745,225623.5984146588
285,1746,244275.94193320532
286,1747,225477.08894252387
287,1748,212018.9384148361
288,1749,160025.785088484
289,1750,140143.9657433171
290,1751,234524.29973184533
291,1752,126846.09874530717
292,1753,151240.2071835067
293,1754,218615.66063086686
294,1755,164512.19985302445
295,1756,130999.56475573401
296,1757,123698.63001288625
297,1758,149816.662041492
298,1759,161405.1143171846
299,1760,159890.2204272986
300,1761,148507.96026663325
301,1762,172509.60157466758
302,1763,178719.22464783303
303,1764,122834.75380294831
304,1765,174560.59717588426
305,1766,175683.6690646333
306,1767,204458.09018440184
307,1768,148832.57973582018
308,1769,172761.08260974576
309,1770,142211.8325580273
310,1771,138288.68241592392
311,1772,141856.59989271348
312,1773,134896.01549387272
313,1774,130133.52331926448
314,1775,136114.80239918653
315,1776,122615.53378424629
316,1777,119970.68874840076
317,1778,136423.46351374165
318,1779,121665.18292440366
319,1780,171028.6761873952
320,1781,136547.32970859396
321,1782,112396.75933408736
322,1783,132533.0498463749
323,1784,116636.85246296773
324,1785,126582.61700160064
325,1786,157235.46929753813
326,1787,176891.81902525306
327,1788,122339.95662226719
328,1789,115140.86322184715
329,1790,114571.55678866837
330,1791,180565.66106623146
331,1792,152248.59266916238
332,1793,135335.9543443278
333,1794,142692.52952454484
334,1795,140965.29567203711
335,1796,128891.39328922017
336,1797,121362.0832721318
337,1798,128437.84720645401
338,1799,117461.77852466035
339,1800,132803.5491190409
340,1801,129564.33489757768
341,1802,148390.76342021546
342,1803,149060.46243656165
343,1804,139250.9579340747
344,1805,137805.33778523805
345,1806,119309.43916788169
346,1807,146292.87516323017
347,1808,126272.32233311022
348,1809,126443.9464636835
349,1810,143250.67019996577
350,1811,118430.45076651758
351,1812,117782.64039643895
352,1813,120503.75936170784
353,1814,114447.87049822698
354,1815,124922.83527498649
355,1816,113039.13137754996
356,1817,122972.7369939863
357,1818,154059.46419875702
358,1819,122624.63804692368
359,1820,122256.54343970394
360,1821,122314.22328815065
361,1822,154843.5757371638
362,1823,137764.48870044184
363,1824,137570.04801134017
364,1825,140639.00205246877
365,1826,114921.7674546202
366,1827,117726.49603458152
367,1828,138156.04041304786
368,1829,122654.29747037092
369,1830,147191.43684548672
370,1831,169377.77713036205
371,1832,113878.21878443124
372,1833,160953.101913846
373,1834,136823.81018208532
374,1835,164877.62141305816
375,1836,133194.77796499827
376,1837,113461.97840781395
377,1838,134700.8539438942
378,1839,113192.57661378634
379,1840,144046.9801504388
380,1841,141232.43838293623
381,1842,115544.50884116394
382,1843,137012.87393496773
383,1844,137618.38927528376
384,1845,138640.79939979885
385,1846,152811.1623369789
386,1847,154754.04496587263
387,1848,121780.5386141667
388,1849,130565.42631119993
389,1850,126407.349006587
390,1851,154574.12872585753
391,1852,130716.05784063037
392,1853,136991.14040972386
393,1854,174164.85637796926
394,1855,141594.10810743464
395,1856,216192.2901120976
396,1857,165357.4957213989
397,1858,139290.33803549345
398,1859,127569.72096007287
399,1860,145482.46648723778
400,1861,127544.79301792242
401,1862,260547.25263612746
402,1863,259445.06172960845
403,1864,259445.06172960845
404,1865,269119.884519997
405,1866,269408.423636771
406,1867,238145.27482478315
407,1868,272615.4048106274
408,1869,200092.4006432815
409,1870,239644.4737267249
410,1871,246053.09852223398
411,1872,170266.81594660028
412,1873,222669.99162585774
413,1874,140320.9336977827
414,1875,202924.89593099806
415,1876,191805.69264077564
416,1877,205361.92670527857
417,1878,206628.43360729248
418,1879,135172.5747258233
419,1880,134002.6972381269
420,1881,231842.1257428119
421,1882,250316.0688175373
422,1883,195668.2040284468
423,1884,211710.9289435758
424,1885,252663.21527130698
425,1886,274386.0124733676
426,1887,200497.55802531706
427,1888,265739.4456502009
428,1889,166647.65769414595
429,1890,132334.0780127499
430,1891,133311.33675823145
431,1892,117208.38755430689
432,1893,134685.55232209337
433,1894,130122.06360784687
434,1895,144549.32955588
435,1896,124633.73875450953
436,1897,114469.47667677006
437,1898,120238.44709627458
438,1899,141134.52153884532
439,1900,153417.54985512016
440,1901,161782.04054189802
441,1902,140076.62677944358
442,1903,214509.74843521958
443,1904,141690.27846258716
444,1905,186156.58493822886
445,1906,155272.06338829902
446,1907,197362.1501056976
447,1908,117672.4264093952
448,1909,137522.3296760806
449,1910,123865.0210082074
450,1911,201780.46682398603
451,1912,265851.6533764783
452,1913,151324.67963731318
453,1914,123544.67416621382
454,1915,273667.75774633465
455,1916,123060.9351935106
456,1917,253747.96180927966
457,1918,137879.09206924937
458,1919,158089.375155166
459,1920,153940.04193086614
460,1921,240793.4724691819
461,1922,271263.5384194823
462,1923,204086.78922707072
463,1924,214034.4002263678
464,1925,218661.6362044163
465,1926,253088.2393348065
466,1927,137402.09855533857
467,1928,160838.83385107227
468,1929,123848.69038348048
469,1930,129802.81055649741
470,1931,138023.06915179617
471,1932,129877.30773342475
472,1933,176388.38782543523
473,1934,179589.89071093246
474,1935,173578.70428035862
475,1936,187007.2449373614
476,1937,186347.65347858856
477,1938,166790.93571815232
478,1939,241702.6426195203
479,1940,202196.4224746659
480,1941,176019.05052246866
481,1942,186734.80420307934
482,1943,207910.79588342225
483,1944,273187.7260556432
484,1945,258024.4933473957
485,1946,154503.16640736087
486,1947,275667.8077817994
487,1948,185260.67559169477
488,1949,230569.36228662197
489,1950,185559.8171529311
490,1951,260625.6499162719
491,1952,231763.01763782298
492,1953,163403.98604595993
493,1954,202462.5339185442
494,1955,128173.06346596414
495,1956,263712.0502017961
496,1957,159515.0838791299
497,1958,274067.8482109394
498,1959,134285.54435086323
499,1960,123806.45357212659
500,1961,120664.88493628138
501,1962,114412.33487490464
502,1963,116190.37700256036
503,1964,115726.88694862221
504,1965,151591.24307191785
505,1966,161411.46991246825
506,1967,269872.5996472733
507,1968,248517.4212926478
508,1969,257360.77084475805
509,1970,239034.84845494357
510,1971,232167.52301175756
511,1972,266033.52431196737
512,1973,264220.1153287991
513,1974,267893.0344304145
514,1975,235773.74188428395
515,1976,256230.50165060651
516,1977,261148.17674806493
517,1978,264187.4248811835
518,1979,273144.1456098453
519,1980,196984.00390804172
520,1981,269002.24884462694
521,1982,226013.5319345943
522,1983,215989.13804592108
523,1984,182077.41550883482
524,1985,210789.92049093658
525,1986,218968.1542893647
526,1987,185149.55715536923
527,1988,179283.90101473042
528,1989,190574.01645243476
529,1990,214222.89778035015
530,1991,217779.11498063256
531,1992,210985.49915180757
532,1993,171397.04183810504
533,1994,241244.27502326618
534,1995,186804.6066299441
535,1996,256526.5605661014
536,1997,269294.36205695686
537,1998,266236.92883693444
538,1999,250513.7747841953
539,2000,273589.11943336035
540,2001,250739.03144863545
541,2002,235020.2282827405
542,2003,252439.6518825849
543,2004,250385.70446910014
544,2005,221903.28870566815
545,2006,225603.9429811306
546,2007,242026.48493137577
547,2008,211134.46481379005
548,2009,188402.63936509157
549,2010,200042.44201040245
550,2011,147007.62015347971
551,2012,184966.69593372685
552,2013,184773.8080837027
553,2014,191055.4884576889
554,2015,206155.83376326595
555,2016,192034.86206247268
556,2017,200595.7604733531
557,2018,124303.91144767324
558,2019,132685.70720830996
559,2020,119504.50331420847
560,2021,117822.950250674
561,2022,177518.14307679315
562,2023,141535.91756854326
563,2024,223790.61857892646
564,2025,267384.0201872012
565,2026,182007.60025776923
566,2027,149245.50552376
567,2028,160762.77693538734
568,2029,171562.84240030183
569,2030,266641.85512086435
570,2031,257431.8607189561
571,2032,263746.81319579855
572,2033,266174.60210076947
573,2034,170515.54153627905
574,2035,203098.75292661076
575,2036,204853.88221596123
576,2037,211600.01407032387
577,2038,245658.0839391551
578,2039,219750.21576284606
579,2040,260834.4297089022
580,2041,270415.4173996493
581,2042,200765.8174009207
582,2043,174033.42765374415
583,2044,175825.13807909453
584,2045,210051.47466302372
585,2046,136482.93875625456
586,2047,145070.50637438055
587,2048,134699.8044476162
588,2049,134272.37966639362
589,2050,185210.1835525498
590,2051,116269.99365527189
591,2052,134024.0502332367
592,2053,147653.22199677688
593,2054,115668.25563918601
594,2055,169917.59614273335
595,2056,131086.8476126127
596,2057,127274.7626197397
597,2058,210575.91563888802
598,2059,130724.44283943363
599,2060,168973.00171008793
600,2061,180630.75409364054
601,2062,138145.99458411004
602,2063,116983.30498061665
603,2064,139450.89387074043
604,2065,126966.39288979745
605,2066,177391.0255223298
606,2067,133963.76421345293
607,2068,133527.3050590054
608,2069,115980.09731946894
609,2070,118357.18879863927
610,2071,114308.89620793615
611,2072,135590.9387282434
612,2073,140858.02462159
613,2074,182171.1809853421
614,2075,145107.14430056515
615,2076,126846.56462377179
616,2077,151133.0110470262
617,2078,129082.3482230621
618,2079,135826.37039046225
619,2080,119980.51809717325
620,2081,123775.12737284218
621,2082,124209.22616257225
622,2083,142707.3837453045
623,2084,117246.20959610432
624,2085,129433.61737649277
625,2086,123584.2934938251
626,2087,123173.59407864406
627,2088,114393.75413810859
628,2089,118017.01703811235
629,2090,138784.79273813684
630,2091,122681.4304355323
631,2092,134763.3926427535
632,2093,136063.00513520534
633,2094,144291.43143155097
634,2095,145565.7481388238
635,2096,112941.14596574706
636,2097,111998.95834719733
637,2098,149764.38996757555
638,2099,122970.36300597161
639,2100,115002.3444814643
640,2101,124886.70668060568
641,2102,145551.34797012864
642,2103,113845.62261902058
643,2104,134554.9163637655
644,2105,132814.76515082625
645,2106,120420.02008746465
646,2107,223861.3717273715
647,2108,120638.54043140088
648,2109,123009.69594281062
649,2110,134817.14375962992
650,2111,159174.14390717185
651,2112,133112.33386664305
652,2113,120907.91580822303
653,2114,117877.56973716104
654,2115,152821.47971015866
655,2116,121335.18649074069
656,2117,150342.22855792448
657,2118,123383.69105046889
658,2119,115320.97599627046
659,2120,118795.05581876033
660,2121,115258.66663217163
661,2122,116220.96571438038
662,2123,112940.50656555315
663,2124,192697.19905595868
664,2125,133081.50035604252
665,2126,160473.4389491437
666,2127,162247.4800008175
667,2128,137665.89131167022
668,2129,115027.34341252108
669,2130,143584.34522254358
670,2131,160918.0279493674
671,2132,120946.62231952163
672,2133,124361.49061111297
673,2134,121987.30883621248
674,2135,113048.18732946957
675,2136,118813.13087799454
676,2137,121509.49893259055
677,2138,133129.519464306
678,2139,149165.5718295974
679,2140,139903.30555949965
680,2141,140391.50885345408
681,2142,135341.516941469
682,2143,141452.43813838842
683,2144,126054.62362874237
684,2145,137895.55318826938
685,2146,147181.49422951858
686,2147,149725.90825892062
687,2148,131150.75456958427
688,2149,141003.45986148866
689,2150,220941.86524148885
690,2151,136253.75368905283
691,2152,169343.7325015455
692,2153,170221.24485202332
693,2154,115620.19257969488
694,2155,129332.17829521118
695,2156,225425.19140191775
696,2157,228282.83652460654
697,2158,234901.94228034618
698,2159,215382.51676784182
699,2160,175584.38293422596
700,2161,240953.04319014697
701,2162,251826.86878946802
702,2163,266682.52280798677
703,2164,243160.5709542302
704,2165,178881.606776925
705,2166,144420.35769792486
706,2167,206447.43950896102
707,2168,198658.9332795787
708,2169,197284.94007858325
709,2170,220032.8153551385
710,2171,141214.6760810457
711,2172,136912.56485582283
712,2173,166678.41141165333
713,2174,232342.26122195533
714,2175,275661.5907074861
715,2176,275845.77358637174
716,2177,243041.36239279187
717,2178,217229.68365610222
718,2179,143914.91900213194
719,2180,190249.1667207486
720,2181,191507.3480300448
721,2182,220767.35705908693
722,2183,194264.80432236695
723,2184,132722.80346232813
724,2185,125108.27186243513
725,2186,147243.5449122155
726,2187,153447.45759379002
727,2188,155248.19036989208
728,2189,200003.11477630495
729,2190,112553.75465928478
730,2191,111996.64747449938
731,2192,112179.4408702624
732,2193,114787.85142800986
733,2194,113410.85815535806
734,2195,121305.17301601413
735,2196,117082.7141938272
736,2197,120507.812539852
737,2198,160030.66484875715
738,2199,162295.18443339693
739,2200,136030.05555342155
740,2201,142035.5278397422
741,2202,198833.85327831906
742,2203,151439.12770331593
743,2204,172754.7516536054
744,2205,114502.04336039291
745,2206,141335.63357749704
746,2207,226845.27746601484
747,2208,231781.1001936893
748,2209,196165.5214188826
749,2210,125123.78247183702
750,2211,121767.96487733803
751,2212,116569.9468949547
752,2213,115553.04978138927
753,2214,138598.74431196152
754,2215,116952.5798322552
755,2216,156339.05082950994
756,2217,119007.68988430449
757,2218,114766.93064455774
758,2219,120868.62327080252
759,2220,119269.98037953037
760,2221,273951.9277899721
761,2222,244883.86385383754
762,2223,263696.8598308971
763,2224,210470.34467385075
764,2225,127479.42405299822
765,2226,177215.98641608277
766,2227,206351.8990395637
767,2228,256781.9718470025
768,2229,237899.0701626272
769,2230,157213.1550800694
770,2231,216558.1256977782
771,2232,177621.78615959338
772,2233,174346.4212368165
773,2234,237380.34768953218
774,2235,210610.59615606244
775,2236,256239.29050193875
776,2237,268382.8517497339
777,2238,202400.24369663087
778,2239,129669.42001694697
779,2240,163051.42273961473
780,2241,161989.72045986663
781,2242,133472.82101649133
782,2243,131886.99914535304
783,2244,115411.87013040631
784,2245,116467.63360982625
785,2246,145278.75413603906
786,2247,117960.95444203872
787,2248,126979.8647270803
788,2249,125285.50974950918
789,2250,134477.49309668934
790,2251,135512.80745709635
791,2252,178451.30500491764
792,2253,154451.15400200262
793,2254,181641.79257536138
794,2255,188274.41743895208
795,2256,187658.45065553868
796,2257,195214.28863628584
797,2258,177126.23914696655
798,2259,179577.1433725034
799,2260,158645.48464180224
800,2261,199373.9936347406
801,2262,214121.00559898236
802,2263,271762.8314846347
803,2264,232781.20266642925
804,2265,188075.3708774077
805,2266,271754.6250503567
806,2267,268717.4657893223
807,2268,248058.08107114886
808,2269,153644.69650662754
809,2270,185849.42324657878
810,2271,222088.0318699975
811,2272,202374.1064136746
812,2273,168445.39025592105
813,2274,169058.3025763087
814,2275,160663.7544590016
815,2276,185609.09815351726
816,2277,178611.80461066682
817,2278,155771.77643821875
818,2279,129915.85191581218
819,2280,127014.95531801914
820,2281,171721.35093046568
821,2282,181075.7715681771
822,2283,114629.00331800875
823,2284,116046.33445749003
824,2285,160167.88548448434
825,2286,129080.97943917137
826,2287,268082.2702902158
827,2288,255614.61073183393
828,2289,265474.8294175603
829,2290,237502.10685813447
830,2291,274713.6677475491
831,2292,238371.13714324066
832,2293,230845.26831457188
833,2294,247629.31987716124
834,2295,233660.0194208017
835,2296,261539.9774791564
836,2297,264843.4605707093
837,2298,260906.68012308248
838,2299,258890.198169393
839,2300,272060.2880012009
840,2301,269211.222448513
841,2302,228856.9966654582
842,2303,240137.21496192663
843,2304,238938.06850264335
844,2305,180850.16894435423
845,2306,179553.74295997978
846,2307,184357.93344992484
847,2308,223044.01616196503
848,2309,267782.3553141854
849,2310,217148.72574800235
850,2311,202244.14899966563
851,2312,179558.29746429424
852,2313,178233.75516486328
853,2314,182434.4963651748
854,2315,177364.6902290213
855,2316,183714.9660179196
856,2317,177119.80761402712
857,2318,179450.8106708111
858,2319,178559.43085545063
859,2320,186029.68990537937
860,2321,243554.96654088984
861,2322,180219.13648671814
862,2323,188217.9191881655
863,2324,172654.90466428117
864,2325,213755.46173974185
865,2326,171046.62232483595
866,2327,210198.54969754477
867,2328,221703.50124290463
868,2329,184903.01354337818
869,2330,178910.46596156602
870,2331,264087.1667082998
871,2332,259074.68645510322
872,2333,273597.89735678857
873,2334,246457.5231241439
874,2335,256516.53689959005
875,2336,274602.56624474627
876,2337,198070.9400242842
877,2338,259592.997937101
878,2339,222689.18769376818
879,2340,247572.6472839152
880,2341,212730.8703506437
881,2342,229958.4023946016
882,2343,216989.9152214563
883,2344,224558.62624275105
884,2345,235336.38823496606
885,2346,219213.48385603432
886,2347,201303.3995881229
887,2348,230671.80529002327
888,2349,160959.44973659934
889,2350,270531.0971378243
890,2351,249697.23178232412
891,2352,242448.12296605358
892,2353,219054.3856532765
893,2354,137003.93425081088
894,2355,168564.46026689556
895,2356,150818.8432629878
896,2357,198111.87746266116
897,2358,194802.11698750258
898,2359,128614.16875426887
899,2360,120377.92011895365
900,2361,144274.3390501219
901,2362,258582.1398050278
902,2363,140393.30620607827
903,2364,152264.57080101315
904,2365,219849.86135589506
905,2366,202612.34012480665
906,2367,225330.38819365762
907,2368,208958.47273686924
908,2369,224069.84582866114
909,2370,169913.30804234103
910,2371,173566.8838216088
911,2372,194718.44994569724
912,2373,254696.3415491162
913,2374,269016.18922892533
914,2375,231720.46859814067
915,2376,261448.84402207908
916,2377,270078.00051025127
917,2378,135093.63049890875
918,2379,194852.96037374868
919,2380,139630.47967462172
920,2381,157529.59035552034
921,2382,193903.2423939939
922,2383,205024.95163944637
923,2384,243581.3325106856
924,2385,156038.03041343045
925,2386,140046.9813429237
926,2387,136699.7804682359
927,2388,117235.65279897096
928,2389,129130.28319475416
929,2390,142579.72359499478
930,2391,142150.21020939248
931,2392,119651.58397480113
932,2393,172397.75361685574
933,2394,148111.05656028693
934,2395,197883.58053500002
935,2396,147761.07171876196
936,2397,204891.8853724937
937,2398,127247.49656364789
938,2399,119814.34139721337
939,2400,121020.88969757027
940,2401,116396.38304642105
941,2402,140915.9376573023
942,2403,134555.098573588
943,2404,144985.790103413
944,2405,155776.17208025325
945,2406,137773.15246089327
946,2407,129276.41121869665
947,2408,142693.89532097505
948,2409,135573.00540458236
949,2410,171420.6719825251
950,2411,124324.8253327698
951,2412,161583.94488463958
952,2413,137330.70658208497
953,2414,137620.37700307928
954,2415,132109.14530517173
955,2416,130427.2332251605
956,2417,130882.64011078313
957,2418,125510.46167784923
958,2419,127118.53174224723
959,2420,126469.82122680006
960,2421,153827.89739363993
961,2422,125250.56617175574
962,2423,135766.64228314336
963,2424,154848.43088227214
964,2425,189294.16153077202
965,2426,132226.28519874188
966,2427,135944.99245803343
967,2428,175794.01294447988
968,2429,120323.51374696291
969,2430,131046.12932776757
970,2431,115525.385108595
971,2432,140083.5243785935
972,2433,147905.06406774014
973,2434,141675.8245804347
974,2435,147596.081229177
975,2436,117532.04103771852
976,2437,116226.60699794922
977,2438,127629.00583167945
978,2439,119350.16525602397
979,2440,125937.71561774463
980,2441,115380.2815199924
981,2442,114323.00615743666
982,2443,119104.00005414925
983,2444,124568.241085297
984,2445,112271.76374112602
985,2446,131498.34035028244
986,2447,206974.2479674477
987,2448,137285.76128111396
988,2449,118291.15007182358
989,2450,160161.7062855074
990,2451,127199.8956561151
991,2452,204262.76219628385
992,2453,115778.48524718532
993,2454,131771.35384067078
994,2455,118067.80917818418
995,2456,132078.24330292252
996,2457,122330.84059574647
997,2458,119625.13591285484
998,2459,117596.71694449871
999,2460,141575.01516260544
1000,2461,118538.54913192213
1001,2462,137385.03299678647
1002,2463,123690.34030819607
1003,2464,168204.93836495222
1004,2465,131094.5326497903
1005,2466,119410.2702532327
1006,2467,148136.96114817954
1007,2468,116008.87077091628
1008,2469,114791.5993203068
1009,2470,181929.77347512482
1010,2471,201725.76271523492
1011,2472,176129.89395773967
1012,2473,122910.82293888884
1013,2474,112806.18570357292
1014,2475,228110.23540015373
1015,2476,118600.82877361875
1016,2477,128011.01925756103
1017,2478,159225.4312893908
1018,2479,119307.83954611357
1019,2480,140378.21969322316
1020,2481,123141.87003906617
1021,2482,128868.26870814849
1022,2483,121703.31695727911
1023,2484,122564.10911034193
1024,2485,126621.68740102123
1025,2486,153685.83876846236
1026,2487,182176.5551321793
1027,2488,158158.84896730457
1028,2489,142971.57855414422
1029,2490,150103.36861855083
1030,2491,120208.79691693261
1031,2492,181650.70815905803
1032,2493,144508.10949918424
1033,2494,160901.05365676753
1034,2495,113029.29522595495
1035,2496,218829.70440883192
1036,2497,156902.09744055296
1037,2498,117546.9265962339
1038,2499,115429.54558632501
1039,2500,132768.98280497978
1040,2501,137128.94457261643
1041,2502,140985.65179594402
1042,2503,114237.92346412147
1043,2504,187670.59502802853
1044,2505,218346.93891577792
1045,2506,248004.0949562162
1046,2507,268619.79981601454
1047,2508,249509.4400610057
1048,2509,215795.01508038878
1049,2510,225974.99810344662
1050,2511,189882.4391387906
1051,2512,209766.70602332804
1052,2513,214507.9339571548
1053,2514,249085.1230269173
1054,2515,149196.68301904784
1055,2516,155807.4605319363
1056,2517,136642.7723662902
1057,2518,148767.1837255648
1058,2519,221454.0030134734
1059,2520,209081.3699972185
1060,2521,193783.33410634074
1061,2522,220762.92502670272
1062,2523,125661.92427136884
1063,2524,139225.65882389728
1064,2525,142989.16361973964
1065,2526,139969.60636518104
1066,2527,121138.70761250996
1067,2528,128340.25826069232
1068,2529,138688.82610592074
1069,2530,122739.35076830113
1070,2531,234607.60764885612
1071,2532,224961.91930048188
